"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-MAE Hessian","2e4 - val-MAE Hessian__MIN","2e4 - val-MAE Hessian__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-MAE Hessian","7e5 - val-MAE Hessian__MIN","7e5 - val-MAE Hessian__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-MAE Hessian","5e5 - val-MAE Hessian__MIN","5e5 - val-MAE Hessian__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-MAE Hessian","3e5 - val-MAE Hessian__MIN","3e5 - val-MAE Hessian__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-MAE Hessian","6e5 - val-MAE Hessian__MIN","6e5 - val-MAE Hessian__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-MAE Hessian","2e5 - val-MAE Hessian__MIN","2e5 - val-MAE Hessian__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-MAE Hessian","1e3 - val-MAE Hessian__MIN","1e3 - val-MAE Hessian__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-MAE Hessian","1e6 - val-MAE Hessian__MIN","1e6 - val-MAE Hessian__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-MAE Hessian","1e4 - val-MAE Hessian__MIN","1e4 - val-MAE Hessian__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-MAE Hessian","1e5 - val-MAE Hessian__MIN","1e5 - val-MAE Hessian__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-MAE Hessian","4e5 - val-MAE Hessian__MIN","4e5 - val-MAE Hessian__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-MAE Hessian","8e5 - val-MAE Hessian__MIN","8e5 - val-MAE Hessian__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-MAE Hessian","1.7e6 - val-MAE Hessian__MIN","1.7e6 - val-MAE Hessian__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-MAE Hessian","8e4 - val-MAE Hessian__MIN","8e4 - val-MAE Hessian__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-MAE Hessian","6e4 - val-MAE Hessian__MIN","6e4 - val-MAE Hessian__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-MAE Hessian","4e4 - val-MAE Hessian__MIN","4e4 - val-MAE Hessian__MAX"
"323999","","","","","","","","","","","","","","","","","","","648292","648292","648292","0.033997952938079834","0.033997952938079834","0.033997952938079834","","","","","","","","","","","","","","","","","","","648292","648292","648292","0.03196031600236893","0.03196031600236893","0.03196031600236893","","","","","","","648297","648297","648297","0.035893458873033524","0.035893458873033524","0.035893458873033524","648292","648292","648292","0.03415653854608536","0.03415653854608536","0.03415653854608536","648292","648292","648292","0.03289400041103363","0.03289400041103363","0.03289400041103363","648292","648292","648292","0.031447991728782654","0.031447991728782654","0.031447991728782654","648349","648349","648349","0.037860870361328125","0.037860870361328125","0.037860870361328125","648435","648435","648435","0.03920290991663933","0.03920290991663933","0.03920290991663933","648608","648608","648608","0.0423976369202137","0.0423976369202137","0.0423976369202137"
"326399","653054","653054","653054","0.03108336590230465","0.03108336590230465","0.03108336590230465","653054","653054","653054","0.03317946940660477","0.03317946940660477","0.03317946940660477","653054","653054","653054","0.031773891299963","0.031773891299963","0.031773891299963","","","","","","","653054","653054","653054","0.03227318078279495","0.03227318078279495","0.03227318078279495","653054","653054","653054","0.03224533423781395","0.03224533423781395","0.03224533423781395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327599","","","","","","","","","","","","","","","","","","","655495","655495","655495","0.033554308116436005","0.033554308116436005","0.033554308116436005","","","","","","","","","","","","","","","","","","","655495","655495","655495","0.03405148163437843","0.03405148163437843","0.03405148163437843","","","","","","","655500","655500","655500","0.03717092424631119","0.03717092424631119","0.03717092424631119","655495","655495","655495","0.03514456748962402","0.03514456748962402","0.03514456748962402","655495","655495","655495","0.03593260049819946","0.03593260049819946","0.03593260049819946","655495","655495","655495","0.03330271691083908","0.03330271691083908","0.03330271691083908","655553","655553","655553","0.038441624492406845","0.038441624492406845","0.038441624492406845","655640","655640","655640","0.0406319797039032","0.0406319797039032","0.0406319797039032","655815","655815","655815","0.0423811636865139","0.0423811636865139","0.0423811636865139"
"331199","","","","","","","","","","","","","","","","","","","662698","662698","662698","0.03297572210431099","0.03297572210431099","0.03297572210431099","","","","","","","","","","","","","","","","","","","662698","662698","662698","0.03220541775226593","0.03220541775226593","0.03220541775226593","","","","","","","662704","662704","662704","0.03584510460495949","0.03584510460495949","0.03584510460495949","662698","662698","662698","0.03198866918683052","0.03198866918683052","0.03198866918683052","662698","662698","662698","0.03575868904590607","0.03575868904590607","0.03575868904590607","662698","662698","662698","0.03185635060071945","0.03185635060071945","0.03185635060071945","662756","662756","662756","0.03728710114955902","0.03728710114955902","0.03728710114955902","662845","662845","662845","0.038855019956827164","0.038855019956827164","0.038855019956827164","663021","663021","663021","0.044984035193920135","0.044984035193920135","0.044984035193920135"
"332799","665859","665859","665859","0.03155915066599846","0.03155915066599846","0.03155915066599846","665859","665859","665859","0.0347684808075428","0.0347684808075428","0.0347684808075428","665859","665859","665859","0.03290797770023346","0.03290797770023346","0.03290797770023346","","","","","","","665859","665859","665859","0.03219721093773842","0.03219721093773842","0.03219721093773842","665859","665859","665859","0.03121916390955448","0.03121916390955448","0.03121916390955448","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334799","","","","","","","","","","","","","","","","","","","669902","669902","669902","0.0347253680229187","0.0347253680229187","0.0347253680229187","","","","","","","","","","","","","","","","","","","669902","669902","669902","0.03292668238282204","0.03292668238282204","0.03292668238282204","","","","","","","669907","669907","669907","0.036799170076847076","0.036799170076847076","0.036799170076847076","669902","669902","669902","0.032867394387722015","0.032867394387722015","0.032867394387722015","669902","669902","669902","0.031881436705589294","0.031881436705589294","0.031881436705589294","669902","669902","669902","0.03409659117460251","0.03409659117460251","0.03409659117460251","669960","669960","669960","0.039216235280036926","0.039216235280036926","0.039216235280036926","670050","670050","670050","0.03936399146914482","0.03936399146914482","0.03936399146914482","670228","670228","670228","0.04306114464998245","0.04306114464998245","0.04306114464998245"
"338399","","","","","","","","","","","","","","","","","","","677105","677105","677105","0.0335286408662796","0.0335286408662796","0.0335286408662796","","","","","","","","","","","","","","","","","","","677105","677105","677105","0.03222883120179176","0.03222883120179176","0.03222883120179176","","","","","","","677110","677110","677110","0.035133831202983856","0.035133831202983856","0.035133831202983856","677105","677105","677105","0.032955996692180634","0.032955996692180634","0.032955996692180634","677105","677105","677105","0.033378537744283676","0.033378537744283676","0.033378537744283676","677105","677105","677105","0.03200892359018326","0.03200892359018326","0.03200892359018326","677164","677164","677164","0.03812054917216301","0.03812054917216301","0.03812054917216301","677255","677255","677255","0.04108535870909691","0.04108535870909691","0.04108535870909691","677435","677435","677435","0.04411908984184265","0.04411908984184265","0.04411908984184265"
"339199","678664","678664","678664","0.03190789371728897","0.03190789371728897","0.03190789371728897","678664","678664","678664","0.03185413405299187","0.03185413405299187","0.03185413405299187","678664","678664","678664","0.03172687068581581","0.03172687068581581","0.03172687068581581","","","","","","","678664","678664","678664","0.03137041628360748","0.03137041628360748","0.03137041628360748","678664","678664","678664","0.03284187614917755","0.03284187614917755","0.03284187614917755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341999","","","","","","","","","","","","","","","","","","","684308","684308","684308","0.03450081869959831","0.03450081869959831","0.03450081869959831","","","","","","","","","","","","","","","","","","","684308","684308","684308","0.03304881229996681","0.03304881229996681","0.03304881229996681","","","","","","","684313","684313","684313","0.03558952361345291","0.03558952361345291","0.03558952361345291","684308","684308","684308","0.034938566386699677","0.034938566386699677","0.034938566386699677","684308","684308","684308","0.03291105479001999","0.03291105479001999","0.03291105479001999","684308","684308","684308","0.03272765129804611","0.03272765129804611","0.03272765129804611","684368","684368","684368","0.03669629991054535","0.03669629991054535","0.03669629991054535","684459","684459","684459","0.039131756871938705","0.039131756871938705","0.039131756871938705","684642","684642","684642","0.04287127032876015","0.04287127032876015","0.04287127032876015"
"345599","691469","691469","691469","0.032603226602077484","0.032603226602077484","0.032603226602077484","691469","691469","691469","0.031646911054849625","0.031646911054849625","0.031646911054849625","691469","691469","691469","0.03210679069161415","0.03210679069161415","0.03210679069161415","691511","691511","691511","0.03243710845708847","0.03243710845708847","0.03243710845708847","691469","691469","691469","0.03102523274719715","0.03102523274719715","0.03102523274719715","691469","691469","691469","0.031762491911649704","0.031762491911649704","0.031762491911649704","","","","","","","691511","691511","691511","0.03259681910276413","0.03259681910276413","0.03259681910276413","","","","","","","691517","691517","691517","0.03563999384641647","0.03563999384641647","0.03563999384641647","691511","691511","691511","0.03258886933326721","0.03258886933326721","0.03258886933326721","691511","691511","691511","0.03276210278272629","0.03276210278272629","0.03276210278272629","691511","691511","691511","0.034357476979494095","0.034357476979494095","0.034357476979494095","691572","691572","691572","0.036721695214509964","0.036721695214509964","0.036721695214509964","691664","691664","691664","0.03984933719038963","0.03984933719038963","0.03984933719038963","691848","691848","691848","0.04347996786236763","0.04347996786236763","0.04347996786236763"
"349199","","","","","","","","","","","","","","","","","","","698715","698715","698715","0.032232124358415604","0.032232124358415604","0.032232124358415604","","","","","","","","","","","","","","","","","","","698715","698715","698715","0.0327901765704155","0.0327901765704155","0.0327901765704155","","","","","","","698720","698720","698720","0.03626489266753197","0.03626489266753197","0.03626489266753197","698715","698715","698715","0.03194430470466614","0.03194430470466614","0.03194430470466614","698715","698715","698715","0.03252667933702469","0.03252667933702469","0.03252667933702469","698715","698715","698715","0.03200211748480797","0.03200211748480797","0.03200211748480797","698776","698776","698776","0.03743362799286842","0.03743362799286842","0.03743362799286842","698869","698869","698869","0.03909618780016899","0.03909618780016899","0.03909618780016899","699055","699055","699055","0.043216556310653687","0.043216556310653687","0.043216556310653687"
"351999","704274","704274","704274","0.03300625458359718","0.03300625458359718","0.03300625458359718","704274","704274","704274","0.031744785606861115","0.031744785606861115","0.031744785606861115","704274","704274","704274","0.03522976115345955","0.03522976115345955","0.03522976115345955","","","","","","","704274","704274","704274","0.03137192502617836","0.03137192502617836","0.03137192502617836","704274","704274","704274","0.03152863681316376","0.03152863681316376","0.03152863681316376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352799","","","","","","","","","","","","","","","","","","","705918","705918","705918","0.03190365806221962","0.03190365806221962","0.03190365806221962","","","","","","","","","","","","","","","","","","","705918","705918","705918","0.031819965690374374","0.031819965690374374","0.031819965690374374","","","","","","","705923","705923","705923","0.03646755963563919","0.03646755963563919","0.03646755963563919","705918","705918","705918","0.03356223553419113","0.03356223553419113","0.03356223553419113","705918","705918","705918","0.032340507954359055","0.032340507954359055","0.032340507954359055","705918","705918","705918","0.032203253358602524","0.032203253358602524","0.032203253358602524","705980","705980","705980","0.03660762310028076","0.03660762310028076","0.03660762310028076","706074","706074","706074","0.038056112825870514","0.038056112825870514","0.038056112825870514","706262","706262","706262","0.043461237102746964","0.043461237102746964","0.043461237102746964"
"356399","","","","","","","","","","","","","","","","","","","713121","713121","713121","0.033516451716423035","0.033516451716423035","0.033516451716423035","","","","","","","","","","","","","","","","","","","713121","713121","713121","0.033656541258096695","0.033656541258096695","0.033656541258096695","","","","","","","713127","713127","713127","0.03503995016217232","0.03503995016217232","0.03503995016217232","713121","713121","713121","0.032060153782367706","0.032060153782367706","0.032060153782367706","713121","713121","713121","0.032945018261671066","0.032945018261671066","0.032945018261671066","713121","713121","713121","0.03142085298895836","0.03142085298895836","0.03142085298895836","713184","713184","713184","0.03747440502047539","0.03747440502047539","0.03747440502047539","713279","713279","713279","0.039552561938762665","0.039552561938762665","0.039552561938762665","713469","713469","713469","0.04269745945930481","0.04269745945930481","0.04269745945930481"
"358399","717079","717079","717079","0.0311094019562006","0.0311094019562006","0.0311094019562006","717079","717079","717079","0.031084896996617317","0.031084896996617317","0.031084896996617317","717079","717079","717079","0.03477518633008003","0.03477518633008003","0.03477518633008003","","","","","","","717079","717079","717079","0.032010145485401154","0.032010145485401154","0.032010145485401154","717079","717079","717079","0.0322832353413105","0.0322832353413105","0.0322832353413105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359999","","","","","","","","","","","","","","","","","","","720324","720324","720324","0.03355705738067627","0.03355705738067627","0.03355705738067627","","","","","","","","","","","","","","","","","","","720324","720324","720324","0.03165080398321152","0.03165080398321152","0.03165080398321152","","","","","","","720330","720330","720330","0.036086373031139374","0.036086373031139374","0.036086373031139374","720324","720324","720324","0.034042734652757645","0.034042734652757645","0.034042734652757645","720324","720324","720324","0.03279053792357445","0.03279053792357445","0.03279053792357445","720324","720324","720324","0.03083033859729767","0.03083033859729767","0.03083033859729767","720387","720387","720387","0.03677261993288994","0.03677261993288994","0.03677261993288994","720484","720484","720484","0.03980610892176628","0.03980610892176628","0.03980610892176628","720675","720675","720675","0.0425744466483593","0.0425744466483593","0.0425744466483593"
"363599","","","","","","","","","","","","","","","","","","","727528","727528","727528","0.031904783099889755","0.031904783099889755","0.031904783099889755","","","","","","","","","","","","","","","","","","","727528","727528","727528","0.031959276646375656","0.031959276646375656","0.031959276646375656","","","","","","","727533","727533","727533","0.03681598976254463","0.03681598976254463","0.03681598976254463","727528","727528","727528","0.03515349328517914","0.03515349328517914","0.03515349328517914","727528","727528","727528","0.03100140392780304","0.03100140392780304","0.03100140392780304","727528","727528","727528","0.030899764969944954","0.030899764969944954","0.030899764969944954","727591","727591","727591","0.03728654235601425","0.03728654235601425","0.03728654235601425","727689","727689","727689","0.03882591426372528","0.03882591426372528","0.03882591426372528","727882","727882","727882","0.0443880595266819","0.0443880595266819","0.0443880595266819"
"364799","729884","729884","729884","0.03149896487593651","0.03149896487593651","0.03149896487593651","729884","729884","729884","0.03146810829639435","0.03146810829639435","0.03146810829639435","729884","729884","729884","0.033175837248563766","0.033175837248563766","0.033175837248563766","","","","","","","729884","729884","729884","0.03281605616211891","0.03281605616211891","0.03281605616211891","729884","729884","729884","0.034892626106739044","0.034892626106739044","0.034892626106739044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367199","","","","","","","","","","","","","","","","","","","734731","734731","734731","0.03377089276909828","0.03377089276909828","0.03377089276909828","","","","","","","","","","","","","","","","","","","734731","734731","734731","0.032321274280548096","0.032321274280548096","0.032321274280548096","","","","","","","734737","734737","734737","0.03537719324231148","0.03537719324231148","0.03537719324231148","734731","734731","734731","0.033302418887615204","0.033302418887615204","0.033302418887615204","734731","734731","734731","0.031130852177739143","0.031130852177739143","0.031130852177739143","734731","734731","734731","0.032119009643793106","0.032119009643793106","0.032119009643793106","734795","734795","734795","0.03995891287922859","0.03995891287922859","0.03995891287922859","734893","734893","734893","0.04340681433677673","0.04340681433677673","0.04340681433677673","735089","735089","735089","0.042616426944732666","0.042616426944732666","0.042616426944732666"
"370799","","","","","","","","","","","","","","","","","","","741934","741934","741934","0.03305843472480774","0.03305843472480774","0.03305843472480774","","","","","","","","","","","","","","","","","","","741934","741934","741934","0.03186408802866936","0.03186408802866936","0.03186408802866936","","","","","","","741940","741940","741940","0.03490973636507988","0.03490973636507988","0.03490973636507988","741934","741934","741934","0.03343164175748825","0.03343164175748825","0.03343164175748825","741934","741934","741934","0.03192400187253952","0.03192400187253952","0.03192400187253952","741934","741934","741934","0.032454963773489","0.032454963773489","0.032454963773489","741999","741999","741999","0.03742459416389465","0.03742459416389465","0.03742459416389465","742098","742098","742098","0.038914017379283905","0.038914017379283905","0.038914017379283905","742296","742296","742296","0.04323052987456322","0.04323052987456322","0.04323052987456322"
"371199","742689","742689","742689","0.03210306540131569","0.03210306540131569","0.03210306540131569","742689","742689","742689","0.030852824449539185","0.030852824449539185","0.030852824449539185","742689","742689","742689","0.0322703942656517","0.0322703942656517","0.0322703942656517","","","","","","","742689","742689","742689","0.031220724806189537","0.031220724806189537","0.031220724806189537","742689","742689","742689","0.03171778842806816","0.03171778842806816","0.03171778842806816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374399","","","","","","","","","","","","","","","","","","","749137","749137","749137","0.035195913165807724","0.035195913165807724","0.035195913165807724","","","","","","","","","","","","","","","","","","","749137","749137","749137","0.031996604055166245","0.031996604055166245","0.031996604055166245","","","","","","","749143","749143","749143","0.03482646495103836","0.03482646495103836","0.03482646495103836","749137","749137","749137","0.03217769041657448","0.03217769041657448","0.03217769041657448","749137","749137","749137","0.03155860677361488","0.03155860677361488","0.03155860677361488","749137","749137","749137","0.032222580164670944","0.032222580164670944","0.032222580164670944","749203","749203","749203","0.037394631654024124","0.037394631654024124","0.037394631654024124","749303","749303","749303","0.03876345604658127","0.03876345604658127","0.03876345604658127","749503","749503","749503","0.04311830550432205","0.04311830550432205","0.04311830550432205"
"377599","755494","755494","755494","0.03140386566519737","0.03140386566519737","0.03140386566519737","755494","755494","755494","0.0318823903799057","0.0318823903799057","0.0318823903799057","755494","755494","755494","0.0322633720934391","0.0322633720934391","0.0322633720934391","","","","","","","755494","755494","755494","0.030874202027916908","0.030874202027916908","0.030874202027916908","755494","755494","755494","0.03297824040055275","0.03297824040055275","0.03297824040055275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377999","","","","","","","","","","","","","","","","","","","756341","756341","756341","0.03258920833468437","0.03258920833468437","0.03258920833468437","","","","","","","","","","","","","","","","","","","756341","756341","756341","0.03305978327989578","0.03305978327989578","0.03305978327989578","","","","","","","756346","756346","756346","0.035724833607673645","0.035724833607673645","0.035724833607673645","756341","756341","756341","0.032705482095479965","0.032705482095479965","0.032705482095479965","756341","756341","756341","0.031058410182595253","0.031058410182595253","0.031058410182595253","756341","756341","756341","0.034176748245954514","0.034176748245954514","0.034176748245954514","756407","756407","756407","0.03673732280731201","0.03673732280731201","0.03673732280731201","756508","756508","756508","0.038923230022192","0.038923230022192","0.038923230022192","756709","756709","756709","0.04407423362135887","0.04407423362135887","0.04407423362135887"
"381599","","","","","","","","","","","","","","","","","","","763544","763544","763544","0.03396822512149811","0.03396822512149811","0.03396822512149811","","","","","","","","","","","","","","","","","","","763544","763544","763544","0.03138037025928497","0.03138037025928497","0.03138037025928497","","","","","","","763550","763550","763550","0.03557632490992546","0.03557632490992546","0.03557632490992546","763544","763544","763544","0.031799376010894775","0.031799376010894775","0.031799376010894775","763544","763544","763544","0.032860711216926575","0.032860711216926575","0.032860711216926575","763544","763544","763544","0.03248005732893944","0.03248005732893944","0.03248005732893944","763611","763611","763611","0.036404307931661606","0.036404307931661606","0.036404307931661606","763713","763713","763713","0.040394797921180725","0.040394797921180725","0.040394797921180725","763916","763916","763916","0.04322393983602524","0.04322393983602524","0.04322393983602524"
"383999","768299","768299","768299","0.032164428383111954","0.032164428383111954","0.032164428383111954","768299","768299","768299","0.031793802976608276","0.031793802976608276","0.031793802976608276","768299","768299","768299","0.031578611582517624","0.031578611582517624","0.031578611582517624","","","","","","","768299","768299","768299","0.030703874304890633","0.030703874304890633","0.030703874304890633","768299","768299","768299","0.031229229643940926","0.031229229643940926","0.031229229643940926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385199","","","","","","","","","","","","","","","","","","","770747","770747","770747","0.03415870666503906","0.03415870666503906","0.03415870666503906","","","","","","","","","","","","","","","","","","","770747","770747","770747","0.03342251852154732","0.03342251852154732","0.03342251852154732","","","","","","","770753","770753","770753","0.03535989299416542","0.03535989299416542","0.03535989299416542","770747","770747","770747","0.033598896116018295","0.033598896116018295","0.033598896116018295","770747","770747","770747","0.0318133719265461","0.0318133719265461","0.0318133719265461","770747","770747","770747","0.03331569582223892","0.03331569582223892","0.03331569582223892","770815","770815","770815","0.03698858618736267","0.03698858618736267","0.03698858618736267","770918","770918","770918","0.03951624408364296","0.03951624408364296","0.03951624408364296","771123","771123","771123","0.04271303862333298","0.04271303862333298","0.04271303862333298"
"388799","","","","","","","","","","","","","","","","","","","777950","777950","777950","0.03267379105091095","0.03267379105091095","0.03267379105091095","","","","","","","","","","","","","","","","","","","777950","777950","777950","0.03201404586434364","0.03201404586434364","0.03201404586434364","","","","","","","777956","777956","777956","0.03714748099446297","0.03714748099446297","0.03714748099446297","777950","777950","777950","0.03314697742462158","0.03314697742462158","0.03314697742462158","777950","777950","777950","0.03185895457863808","0.03185895457863808","0.03185895457863808","777950","777950","777950","0.03209904208779335","0.03209904208779335","0.03209904208779335","778019","778019","778019","0.03739114850759506","0.03739114850759506","0.03739114850759506","778122","778122","778122","0.038868214935064316","0.038868214935064316","0.038868214935064316","778330","778330","778330","0.0422845222055912","0.0422845222055912","0.0422845222055912"
"390399","781104","781104","781104","0.031347937881946564","0.031347937881946564","0.031347937881946564","781104","781104","781104","0.031339891254901886","0.031339891254901886","0.031339891254901886","781104","781104","781104","0.03250596672296524","0.03250596672296524","0.03250596672296524","","","","","","","781104","781104","781104","0.03167246654629707","0.03167246654629707","0.03167246654629707","781104","781104","781104","0.03171493858098984","0.03171493858098984","0.03171493858098984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392399","","","","","","","","","","","","","","","","","","","785154","785154","785154","0.032035332173109055","0.032035332173109055","0.032035332173109055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785160","785160","785160","0.035912640392780304","0.035912640392780304","0.035912640392780304","785154","785154","785154","0.031497806310653687","0.031497806310653687","0.031497806310653687","785154","785154","785154","0.03139491379261017","0.03139491379261017","0.03139491379261017","785154","785154","785154","0.03105822391808033","0.03105822391808033","0.03105822391808033","785222","785222","785222","0.03603027015924454","0.03603027015924454","0.03603027015924454","785327","785327","785327","0.039698705077171326","0.039698705077171326","0.039698705077171326","785536","785536","785536","0.04244682192802429","0.04244682192802429","0.04244682192802429"
"395999","","","","","","","","","","","","","","","","","","","792357","792357","792357","0.03291572630405426","0.03291572630405426","0.03291572630405426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792363","792363","792363","0.035192329436540604","0.035192329436540604","0.035192329436540604","792357","792357","792357","0.03446351736783981","0.03446351736783981","0.03446351736783981","792357","792357","792357","0.03213467821478844","0.03213467821478844","0.03213467821478844","792357","792357","792357","0.03357332572340965","0.03357332572340965","0.03357332572340965","792426","792426","792426","0.03931346908211708","0.03931346908211708","0.03931346908211708","792532","792532","792532","0.041123006492853165","0.041123006492853165","0.041123006492853165","792743","792743","792743","0.0416700579226017","0.0416700579226017","0.0416700579226017"
"396799","793909","793909","793909","0.031086675822734833","0.031086675822734833","0.031086675822734833","793909","793909","793909","0.033073313534259796","0.033073313534259796","0.033073313534259796","793909","793909","793909","0.03157825395464897","0.03157825395464897","0.03157825395464897","","","","","","","793909","793909","793909","0.031120236963033676","0.031120236963033676","0.031120236963033676","793909","793909","793909","0.030619224533438683","0.030619224533438683","0.030619224533438683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399599","","","","","","","","","","","","","","","","","","","799560","799560","799560","0.032550960779190063","0.032550960779190063","0.032550960779190063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799566","799566","799566","0.03504611551761627","0.03504611551761627","0.03504611551761627","799560","799560","799560","0.03248018026351929","0.03248018026351929","0.03248018026351929","799560","799560","799560","0.03312550112605095","0.03312550112605095","0.03312550112605095","","","","","","","799630","799630","799630","0.036740973591804504","0.036740973591804504","0.036740973591804504","799737","799737","799737","0.042472854256629944","0.042472854256629944","0.042472854256629944","799950","799950","799950","0.04265644773840904","0.04265644773840904","0.04265644773840904"
"403199","806714","806714","806714","0.030250418931245804","0.030250418931245804","0.030250418931245804","806714","806714","806714","0.031388528645038605","0.031388528645038605","0.031388528645038605","806714","806714","806714","0.03244014456868172","0.03244014456868172","0.03244014456868172","806763","806763","806763","0.03266904130578041","0.03266904130578041","0.03266904130578041","806714","806714","806714","0.03292056545615196","0.03292056545615196","0.03292056545615196","806714","806714","806714","0.03383379057049751","0.03383379057049751","0.03383379057049751","","","","","","","","","","","","","","","","","","","","","","","","","806763","806763","806763","0.03275884687900543","0.03275884687900543","0.03275884687900543","806763","806763","806763","0.03186706453561783","0.03186706453561783","0.03186706453561783","","","","","","","","","","","","","","","","","","","807157","807157","807157","0.04367676004767418","0.04367676004767418","0.04367676004767418"
"406799","","","","","","","","","","","","","","","","","","","813967","813967","813967","0.033742304891347885","0.033742304891347885","0.033742304891347885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409599","819519","819519","819519","0.03080110065639019","0.03080110065639019","0.03080110065639019","819519","819519","819519","0.03229900076985359","0.03229900076985359","0.03229900076985359","819519","819519","819519","0.032021380960941315","0.032021380960941315","0.032021380960941315","","","","","","","819519","819519","819519","0.03260412439703941","0.03260412439703941","0.03260412439703941","819519","819519","819519","0.03064161352813244","0.03064161352813244","0.03064161352813244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410399","","","","","","","","","","","","","","","","","","","821170","821170","821170","0.03136133402585983","0.03136133402585983","0.03136133402585983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413999","","","","","","","","","","","","","","","","","","","828373","828373","828373","0.03356548771262169","0.03356548771262169","0.03356548771262169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415999","832324","832324","832324","0.03148769959807396","0.03148769959807396","0.03148769959807396","832324","832324","832324","0.033604174852371216","0.033604174852371216","0.033604174852371216","832324","832324","832324","0.03166130930185318","0.03166130930185318","0.03166130930185318","","","","","","","832324","832324","832324","0.030013499781489372","0.030013499781489372","0.030013499781489372","832324","832324","832324","0.03242868185043335","0.03242868185043335","0.03242868185043335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417599","","","","","","","","","","","","","","","","","","","835576","835576","835576","0.032126810401678085","0.032126810401678085","0.032126810401678085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422399","","","","","","","","","","","","","845129","845129","845129","0.0311763733625412","0.0311763733625412","0.0311763733625412","","","","","","","","","","","","","845129","845129","845129","0.030631517991423607","0.030631517991423607","0.030631517991423607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
