model,loss_function,hessian_method,sample_index,number_of_atoms,dft_negative_mode_count,predicted_negative_mode_count,exact_negative_mode_count_match,dft_stationary_point_class,predicted_stationary_point_class,three_class_match,dft_is_first_order_transition_state,predicted_is_first_order_transition_state
HIP,MSE,Direct prediction,321,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,322,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,323,15,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MSE,Direct prediction,324,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,325,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,326,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,327,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,328,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,329,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,330,19,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,331,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,332,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,333,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,334,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,335,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,336,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,337,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,338,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,339,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,340,15,3,2,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,341,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,342,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,343,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,344,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,345,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,346,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,347,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,348,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,349,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,350,16,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,351,18,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,352,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,353,12,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,354,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,355,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,356,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,357,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,358,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,359,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,360,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,361,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,362,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,363,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,364,17,4,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,365,11,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,366,19,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,367,7,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,368,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,369,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,370,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,371,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,372,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,373,10,2,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,374,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,375,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,376,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,377,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,378,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,379,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,380,8,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,381,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,382,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,383,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,384,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,385,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,386,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,387,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,388,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,389,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,390,13,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,391,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,392,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,393,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,394,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,395,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,396,10,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MSE,Direct prediction,397,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,398,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,399,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,400,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,401,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,402,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,403,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,404,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,405,12,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,406,12,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MSE,Direct prediction,407,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,408,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,409,18,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,410,6,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,411,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,412,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,413,19,3,2,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,414,16,2,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,415,13,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,416,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,417,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,418,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,419,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,420,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,421,15,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,422,19,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,423,16,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,424,14,4,4,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,425,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,426,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,427,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,428,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,429,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,430,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,431,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,432,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,433,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,434,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,435,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,436,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,437,11,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,438,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,439,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,440,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,441,16,4,4,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,442,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,443,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,444,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,445,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,446,18,0,3,False,Minimum,Higher-order saddle point,False,False,False
HIP,MSE,Direct prediction,447,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,448,10,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MSE,Direct prediction,449,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,450,18,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,451,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,452,19,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,453,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,454,10,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,455,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,456,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,457,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,458,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,459,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,460,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,461,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,462,11,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,463,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,464,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,465,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,466,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,467,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,468,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,469,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,470,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,471,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,472,9,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,473,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,474,13,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,475,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,476,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,477,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,478,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,479,16,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,480,16,3,2,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,481,18,1,0,False,Transition state,Minimum,False,True,False
HIP,MSE,Direct prediction,482,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,483,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MSE,Direct prediction,484,11,4,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,485,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,486,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,487,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,488,16,4,3,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,489,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MSE,Direct prediction,490,9,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,491,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,492,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,493,12,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MSE,Direct prediction,494,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MSE,Direct prediction,495,13,1,0,False,Transition state,Minimum,False,True,False
