sample_idx,natoms,energy_error,forces_error,hessian_error,hessian_mre,asymmetry_error,true_asymmetry_error,eigval_mae,eigval1_mae,eigval2_mae,eigvec1_mae,eigvec2_mae,eigvec1_cos,eigvec2_cos,time,memory,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_mae_eckart,eigvec2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart
72,19,9366.3330078125,0.1001388803124427,0.0788721665740013,1.9788835048675537,0.0,2.7564208721742037e-05,0.1979550272226333,0.1682750582695007,0.078835904598236,0.0501388013362884,0.1389424055814743,0.8214418292045593,0.1569065153598785,42.05875015258789,650.939904,4,0,0,0,1,5,0,0,0,1,0,0.0884,0.1977,0.1006,0.0502,0.1361,0.8426,0.2589
73,18,8896.7001953125,0.0116365058347582,0.0178693365305662,0.6374990344047546,0.0,2.8709126127068885e-05,0.0439103096723556,0.1413674354553222,0.0115116834640502,0.0030301213264465,0.0152681916952133,0.9994595050811768,0.98786723613739,41.693119049072266,636.225536,2,0,0,1,0,2,0,0,1,0,1,0.0135,0.0301,0.0054,0.003,0.1924,0.9996,0.9943
74,18,7885.56884765625,0.0643777474761009,0.073684737086296,1.382800579071045,0.0,3.058576476178132e-05,0.160271555185318,0.0459154248237609,0.0897932648658752,0.0236561335623264,0.1752464175224304,0.9749948978424072,0.3462627828121185,41.662208557128906,635.96032,2,0,0,1,0,2,0,0,1,0,1,0.0429,0.0773,0.0011,0.0111,0.0084,0.9953,0.997
75,22,11000.884765625,0.0137266553938388,0.0319606028497219,18.103111267089844,0.0,1.7667140127741732e-05,0.1143326237797737,0.5177660584449768,0.2294053137302398,0.1810386478900909,0.1224390715360641,0.5916002988815308,0.2875086665153503,47.35897445678711,702.063104,2,0,0,1,0,3,0,0,0,1,0,0.0443,0.029,0.0036,0.1318,0.1904,0.0294,0.688
76,15,11886.814453125,0.0362850502133369,0.054141204804182,0.7657591104507446,0.0,5.25373725395184e-05,0.1310964226722717,0.1644363701343536,0.0053710341453552,0.138739064335823,0.1539105921983719,0.3030981123447418,0.2371673583984375,53.02988815307617,584.400384,2,0,0,1,0,3,0,0,0,1,0,0.0174,0.0131,0.0038,0.0079,0.0084,0.9977,0.9963
77,14,7819.3154296875,0.0480744168162345,0.0674889609217643,5.75633430480957,0.0,3.999843465862796e-05,0.2013699263334274,0.1750192642211914,0.1862887591123581,0.0092980526387691,0.2157423496246338,0.9966349601745604,0.7054864764213562,47.0937614440918,564.818432,2,0,0,1,0,2,0,0,1,0,1,0.0462,0.0466,0.0148,0.2293,0.2137,0.9979,0.9803
78,17,11920.5888671875,0.0150325475260615,0.0238678455352783,0.882503867149353,0.0,3.158113395329565e-05,0.0478401817381382,0.0001047253608703,0.0486167669296264,0.2238848209381103,0.0635625943541526,0.9889957904815674,0.8318053483963013,42.04851150512695,615.995904,2,0,0,1,0,2,0,0,1,0,1,0.0204,0.0109,0.0031,0.1654,0.0166,0.9953,0.989
79,14,9840.7451171875,0.003648969810456,0.0142335500568151,1.4837968349456787,0.0,4.7937053750501946e-05,0.0354248248040676,0.0081165432929992,0.0198875665664672,0.0137175405398011,0.0231132265180349,0.9939969778060912,0.9827923774719238,41.8047981262207,565.42976,4,0,0,0,1,4,0,0,0,1,1,0.0093,0.0048,0.0092,0.0064,0.1882,0.9977,0.9977
80,17,10343.986328125,0.0092145707458257,0.0198998916894197,4.322321891784668,0.0,2.0313396817073223e-05,0.0783777385950088,0.5349814295768738,0.1209950819611549,0.1551927328109741,0.1671458333730697,0.1015980094671249,0.1601643562316894,41.63312149047852,616.013824,2,0,0,1,0,3,0,0,0,1,0,0.0265,0.0633,0.0041,0.1707,0.2143,0.8293,0.9691
81,16,8401.7236328125,0.0026647164486348,0.0091307954862713,3.7646195888519287,0.0,1.3423126802081242e-05,0.0332029536366462,0.0693857818841934,0.0764000862836837,0.0739177390933036,0.0990536212921142,0.8124548196792603,0.6100938320159912,41.68083190917969,599.970816,1,0,1,0,0,1,1,0,0,0,1,0.0175,0.0059,0.0034,0.1703,0.2167,0.9779,0.676
82,21,9861.2548828125,0.0365755632519722,0.0407557152211666,50.02492904663086,0.0,7.43787995816092e-06,0.1381716132164001,0.9964466094970704,0.9501117467880248,0.003774874145165,0.1455703377723693,0.9993493556976318,0.0109238103032112,46.53670501708984,683.953664,4,0,0,0,1,4,0,0,0,1,1,0.0455,0.1537,0.0541,0.0044,0.1238,0.999,0.0011
83,17,9333.4072265625,0.0310850068926811,0.0581724755465984,1.4023489952087402,0.0,2.86621962004574e-05,0.117546834051609,0.1843456029891967,0.0810189098119735,0.0183293595910072,0.1447295248508453,0.9843960404396056,0.1030482500791549,42.35798263549805,618.873856,3,0,0,0,1,3,0,0,0,1,1,0.0359,0.0454,0.0662,0.1811,0.1581,0.9691,0.0141
84,19,9828.71484375,0.0294892359524965,0.0374823734164238,1.9415264129638672,0.0,3.14881035592407e-05,0.0824636444449424,0.2153024673461914,0.0027681589126586,0.0057218600995838,0.0342058837413787,0.998280942440033,0.9482656121253968,41.4607048034668,650.280448,4,0,0,0,1,4,0,0,0,1,1,0.0348,0.0619,0.0159,0.0045,0.0072,0.9991,0.9973
85,26,11974.625,0.0109756533056497,0.0990626290440559,63.029083251953125,0.0,7.940967407193966e-06,0.8329194784164429,9.24339485168457,2.6011531352996826,0.1231468170881271,0.1288077980279922,0.0266469419002532,0.0988842025399208,49.08857727050781,769.999872,7,0,0,0,1,6,0,0,0,1,0,0.116,0.2884,0.1871,0.1253,0.1199,0.024,0.0769
86,17,8426.7861328125,0.0061209648847579,0.0100655043497681,1.3756264448165894,0.0,1.4874630323902238e-05,0.0210184268653392,0.0038283467292785,0.0022659450769424,0.0467295162379741,0.1686059981584549,0.8631378412246704,0.8706575036048889,55.14140701293945,620.30848,3,0,0,0,1,3,0,0,0,1,1,0.0079,0.0064,0.0039,0.0055,0.0081,0.9982,0.9972
87,21,12449.2109375,0.0081451470032334,0.0170996487140655,5.365682601928711,0.0,6.243947154871421e-06,0.0596463829278945,0.3274872601032257,0.1199061274528503,0.1534146666526794,0.1460393518209457,0.3135255575180053,0.3557223081588745,51.36665725708008,684.350976,4,0,0,0,1,4,0,0,0,1,1,0.0272,0.0517,0.0496,0.1649,0.1031,0.4879,0.3204
88,18,8896.015625,0.1204426810145378,0.0812213793396949,3.344268083572388,0.0,7.022536738077179e-05,0.2201875001192093,0.9109140634536744,0.1640313267707824,0.2048641443252563,0.063099481165409,0.9598939418792723,0.8137593269348145,43.77632141113281,637.53984,5,0,0,0,1,5,0,0,0,1,1,0.0831,0.2052,0.3081,0.1186,0.1391,0.1971,0.1067
89,16,10439.50390625,0.0211343672126531,0.0266024842858314,0.9128021597862244,0.0,0.0001520273654023,0.0567885711789131,0.07849782705307,0.1850225627422332,0.1406722962856292,0.1840510070323944,0.9756737947463988,0.563782274723053,42.77657699584961,600.244736,3,0,0,0,1,3,0,0,0,1,1,0.0117,0.0031,0.0111,0.0097,0.0118,0.9971,0.9942
90,12,9242.607421875,0.0931440219283104,0.2207148969173431,1.3223978281021118,0.0,8.664652705192566e-05,0.6644006967544556,9.20511245727539,0.3557032346725464,0.0162571668624877,0.1117437407374382,0.99238920211792,0.6265255808830261,38.65523147583008,531.828224,3,0,0,0,1,3,0,0,0,1,1,0.0739,0.7923,0.0003,0.2469,0.184,0.9919,0.1752
91,26,10624.154296875,0.0040239449590444,0.0087744118645787,6.247521877288818,0.0,6.465033493441297e-06,0.0454874038696289,0.1427276879549026,0.1044314876198768,0.0725591033697128,0.1632338017225265,0.7023916244506836,0.6704710125923157,48.68281555175781,768.050688,5,0,0,0,1,5,0,0,0,1,1,0.026,0.0292,0.0036,0.1514,0.109,0.6561,0.1495
92,22,9423.978515625,0.0768186002969741,0.0887005627155304,179.4770965576172,0.0,3.2384203223045915e-05,0.4106581211090088,7.568044662475586,2.394235134124756,0.008394842967391,0.1404742151498794,0.9941656589508056,0.1965148299932479,58.36003112792969,705.0752,5,0,0,0,1,5,0,0,0,1,1,0.0974,0.4793,0.1302,0.2047,0.1764,0.9897,0.7015
93,16,8863.0390625,0.0611242651939392,0.0671825781464576,3.533445358276367,0.0,3.271233072155155e-05,0.1662104129791259,0.2562817633152008,0.2434751093387603,0.0436842739582061,0.1433583348989486,0.9246090650558472,0.3269124031066894,56.29337692260742,601.57952,2,0,0,1,0,3,0,0,0,1,0,0.0361,0.0073,0.0402,0.0408,0.2016,0.939,0.9362
94,17,10344.1875,0.0124419862404465,0.0206619091331958,1.0544664859771729,0.0,1.5574543795082718e-05,0.0616032965481281,0.0533370673656463,0.0550056993961334,0.0481419749557971,0.1898171007633209,0.9120555520057678,0.585486114025116,47.19001770019531,616.632832,4,0,0,0,1,4,0,0,0,1,1,0.0161,0.0091,0.0007,0.0159,0.234,0.9898,0.9941
95,15,11886.736328125,0.044878464192152,0.0873232707381248,1.4237545728683472,0.0,4.420355617185123e-05,0.2155789583921432,1.4206066131591797,0.1647409498691558,0.2164390832185745,0.2097269892692566,0.996357560157776,0.5023355484008789,38.38652801513672,582.209536,2,0,0,1,0,3,0,0,0,1,0,0.0464,0.2024,0.028,0.0116,0.2015,0.9963,0.8224
96,20,11412.94921875,0.0162606015801429,0.0279536768794059,16.166921615600586,0.0,2.060287988570053e-05,0.1320503503084182,0.0556099414825439,0.3440614938735962,0.0132465763017535,0.1369076520204544,0.9889078736305236,0.0414958596229553,44.2685432434082,667.664896,7,0,0,0,1,8,0,0,0,1,0,0.0557,0.0012,0.1567,0.006,0.0173,0.998,0.9849
97,13,9370.1376953125,0.162189781665802,0.3521189391613006,1.3679295778274536,0.0,6.542834307765588e-05,0.840201735496521,0.5946565866470337,0.2851393818855285,0.1488223075866699,0.1749843657016754,0.3010386526584625,0.0088981837034225,40.72550582885742,550.801408,3,0,0,0,1,3,0,0,0,1,1,0.1467,0.0889,0.0288,0.1112,0.1089,0.7278,0.7007
98,14,12323.7998046875,0.0203146655112504,0.0327135697007179,0.5691192150115967,0.0,5.8423567679710686e-05,0.0621943548321723,0.037949651479721,0.0251420885324478,0.208822026848793,0.1851937472820282,0.7374606728553772,0.3410995602607727,40.26982498168945,564.27008,2,0,0,1,0,2,0,0,1,0,1,0.0147,8.6007e-05,0.017,0.1952,0.2036,0.9989,0.935
99,20,8928.3759765625,0.0234574954956769,0.0613141730427742,10.128724098205566,0.0,2.244385723315645e-05,0.3337726891040802,0.4064269065856933,2.0209624767303467,0.0150494538247585,0.139538437128067,0.9878629446029664,0.0433307662606239,41.54982376098633,667.38944,6,0,0,0,1,5,0,0,0,1,0,0.0831,0.2115,0.1092,0.1181,0.072,0.9966,0.7485
100,16,8297.8662109375,0.0744922086596489,0.0363510772585868,0.7047958970069885,0.0,2.055695404123981e-05,0.2061096876859665,0.1703925132751464,0.0058114528656005,0.0101664140820503,0.0852194353938102,0.9944825172424316,0.3998038172721863,39.65331268310547,600.756736,3,0,0,0,1,3,0,0,0,1,1,0.0414,0.1529,0.0178,0.0082,0.0419,0.9942,0.9302
101,15,11321.5390625,0.0228656064718961,0.0293983947485685,3.0385353565216064,0.0,4.545373667497188e-05,0.0720133408904075,0.1738299429416656,0.0224166959524154,0.0198066737502813,0.1549228280782699,0.9851284623146056,0.1355632543563842,39.83065414428711,581.962752,4,0,0,0,1,4,0,0,0,1,1,0.0332,0.1292,0.0079,0.1864,0.1714,0.9932,0.9973
102,19,11953.375,0.0476476103067398,0.0428163260221481,12.065255165100098,0.0,1.1781466128013562e-05,0.1443727761507034,0.123160719871521,0.0725172162055969,0.0228250306099653,0.0913332477211952,0.9746481776237488,0.5981346368789673,40.88115310668945,649.729024,4,0,0,0,1,4,0,0,0,1,1,0.0401,0.0896,0.0129,0.1331,0.1352,0.9964,0.9924
103,21,9966.0966796875,0.0042762970551848,0.0281862094998359,22.486690521240234,0.0,5.809647518617567e-06,0.1585489958524704,1.3418359756469729,0.516743540763855,0.1351677477359771,0.134721502661705,0.0508532039821147,0.4175304770469665,43.54848098754883,684.89984,4,0,0,0,1,3,0,0,0,1,0,0.0341,0.0053,0.0096,0.128,0.1562,0.1521,0.4474
104,13,7794.34912109375,0.0069289160892367,0.0147555125877261,0.3924847245216369,0.0,5.0878465117421e-05,0.0310739129781723,0.0036244541406631,0.0012795627117156,0.0262075364589691,0.0500565841794014,0.973806619644165,0.912076473236084,37.88595199584961,551.830016,3,0,0,0,1,3,0,0,0,1,1,0.0063,0.0029,0.0053,0.0043,0.186,0.9995,0.9973
105,17,9898.251953125,0.0252485610544681,0.0407404489815235,2.481489896774292,0.0,2.435433998471126e-05,0.1139499321579933,0.1180340647697448,0.0794286429882049,0.0283215716481208,0.1550272703170776,0.959990620613098,0.4434122443199157,41.64931106567383,615.779328,5,0,0,0,1,6,0,0,0,1,0,0.0252,0.0291,0.0183,0.2015,0.1981,0.9818,0.9254
106,15,8838.6162109375,0.0042610839009284,0.0113059487193822,0.7304127812385559,0.0,1.992319812416099e-05,0.0242200307548046,0.0068790912628173,0.0296216756105422,0.2375291734933853,0.0626139119267463,0.9886013269424438,0.8855322599411011,40.19587326049805,582.099968,2,0,0,1,0,2,0,0,1,0,1,0.0101,0.0051,0.0031,0.0068,0.0138,0.9985,0.9933
107,30,11699.0556640625,0.061186134815216,0.0823826715350151,16.7554931640625,0.0,9.763540219864808e-06,0.5021617412567139,6.907970428466797,2.425881147384644,0.0921621546149253,0.112347587943077,0.2445807456970214,0.0103273149579763,52.02604675292969,836.916224,9,0,0,0,1,8,0,0,0,1,0,0.1104,0.0295,0.1023,0.107,0.1076,0.0024,0.1309
108,13,8701.8427734375,0.0476938113570213,0.0662199407815933,1.077181339263916,0.0,4.729167994810268e-05,0.2038101702928543,0.8251857757568359,0.1516265124082565,0.011976609006524,0.2119272947311401,0.9957298636436462,0.6896403431892395,52.22697448730469,554.924032,1,0,1,0,0,1,1,0,0,0,1,0.0497,0.1915,0.0008,0.0103,0.0119,0.9971,0.9954
109,20,11874.421875,0.0254078134894371,0.0321222469210624,1.2247827053070068,0.0,2.59743301285198e-05,0.1284863054752349,0.1307113766670227,0.0153345763683319,0.0288334507495164,0.0769291222095489,0.931159734725952,0.6025530099868774,53.08937454223633,667.177472,5,0,0,0,1,5,0,0,0,1,1,0.0272,0.0058,0.0093,0.1359,0.0179,0.9556,0.9801
110,20,11412.3115234375,0.059423990547657,0.0780557617545127,20.750263214111328,0.0,1.3811133612762204e-05,0.2892366647720337,0.4723281860351562,1.6312520503997805,0.008641168475151,0.1382705718278885,0.9960424900054932,0.1343647688627243,42.80195236206055,669.382656,3,0,0,0,1,3,0,0,0,1,1,0.1128,0.313,0.0392,0.0101,0.1752,0.9957,0.7881
111,15,10875.7216796875,0.1816723495721817,0.44336998462677,1.1866321563720703,0.0,0.0003034682886209,1.3637540340423584,44.45712661743164,0.2370173931121826,0.0186332501471042,0.1375533193349838,0.9825639724731444,0.319864958524704,39.795711517333984,583.135232,4,0,0,0,1,4,0,0,0,1,1,0.1667,4.0139,0.0137,0.0235,0.025,0.9813,0.9718
112,25,12977.2158203125,0.0210048370063304,0.025679912418127,1.5023813247680664,0.0,7.975696462381165e-06,0.0826430544257164,0.0432869791984558,0.0102065503597259,0.085059255361557,0.1339061707258224,0.5230566263198853,0.5265481472015381,49.71315383911133,751.961088,3,0,0,0,1,4,0,0,0,1,0,0.0248,0.0042,0.0123,0.0167,0.0252,0.9745,0.9595
113,15,5344.650390625,0.0205894205719232,0.0223664119839668,0.8046960830688477,0.0,2.8756268875440583e-05,0.0409975312650203,0.0319583714008331,0.0400457233190536,0.2248636037111282,0.0597269497811794,0.9277607798576356,0.8847050666809082,54.02524948120117,585.388544,2,0,0,1,0,3,0,0,0,1,0,0.0239,0.0077,0.0194,0.0303,0.0273,0.9637,0.9634
114,23,10459.662109375,0.104020670056343,0.0710122883319854,4.575551986694336,0.0,2.578924068075139e-05,0.1988375782966613,2.2335996627807617,0.1219084411859512,0.0351042561233043,0.1125796437263488,0.9307907819747924,0.3202483057975769,53.744415283203125,718.929408,4,0,0,0,1,5,0,0,0,1,0,0.0634,1.2256,0.0169,0.1174,0.1333,0.9699,0.2535
115,20,11978.7724609375,0.0108322817832231,0.0294296145439147,27.560840606689453,0.0,1.5516050552832894e-05,0.135540559887886,1.210066318511963,0.5966987609863281,0.1771529167890548,0.1312939375638961,0.4411711692810058,0.1433020681142807,56.85452651977539,670.95296,3,0,0,0,1,2,0,0,1,0,0,0.0368,0.0581,0.0029,0.1543,0.1321,0.7416,0.2941
116,19,10839.2421875,0.0166618786752223,0.0384407453238964,22.97775077819824,0.0,1.3900705198466312e-05,0.1806343793869018,1.3822156190872192,0.2367690205574035,0.1350048631429672,0.1225788742303848,0.0385515689849853,0.2299560904502868,49.26668930053711,651.176448,3,0,0,0,1,3,0,0,0,1,1,0.0569,0.0305,0.0187,0.0471,0.1686,0.8907,0.3755
117,18,11276.0048828125,0.0254443436861038,0.0336818546056747,1.4787734746932983,0.0,1.6205125575652346e-05,0.0929137170314788,0.0145556032657623,0.0275122225284576,0.030459651723504,0.1912190020084381,0.9555128812789916,0.9192405939102172,41.899200439453125,636.134912,3,0,0,0,1,3,0,0,0,1,1,0.0301,0.0008,0.0257,0.1532,0.0246,0.9739,0.9698
118,18,11380.0869140625,0.0241771452128887,0.0331675522029399,1.612783432006836,0.0,2.768967897281982e-05,0.0934740528464317,0.0384952425956726,0.0184902995824813,0.0217269659042358,0.1950350701808929,0.9787459969520568,0.6337411403656006,41.147422790527344,635.900416,2,0,0,1,0,2,0,0,1,0,1,0.0244,0.0252,0.0047,0.0096,0.0147,0.9965,0.9898
119,14,9737.1826171875,0.0309456251561641,0.0669632479548454,1.598232388496399,0.0,3.7403468013508245e-05,0.2731980085372925,0.2594907283782959,0.360966682434082,0.0258836299180984,0.0979185923933982,0.9717011451721193,0.6718622446060181,40.63539123535156,565.71392,3,0,0,0,1,3,0,0,0,1,1,0.0331,0.0395,0.0217,0.0361,0.0243,0.9636,0.9744
120,13,10277.814453125,0.0175192803144454,0.0413250848650932,0.9600093960762024,0.0,2.7317415515426543e-05,0.0794436931610107,0.1151553392410278,0.066922515630722,0.0705232247710228,0.1064937785267829,0.8679209351539612,0.672720193862915,39.29180908203125,548.99968,1,0,1,0,0,1,1,0,0,0,1,0.0154,0.0108,0.007,0.0052,0.0099,0.9993,0.9952
121,10,8197.6455078125,0.0175299979746341,0.0476737134158611,47.45893859863281,0.0,5.797114863526076e-05,0.0915824398398399,0.0383233129978179,0.0291391313076019,0.2533274292945862,0.1521119922399521,0.5025699734687805,0.4832366406917572,38.28214263916016,496.0384,0,1,0,0,0,0,0,1,0,0,1,0.0167,0.0094,0.0043,0.3156,0.3186,0.9999,0.9983
122,23,9894.2451171875,0.0412961095571517,0.0378787368535995,2.997591495513916,0.0,2.1037509213783775e-05,0.1056150943040847,0.1134601831436157,0.0723169296979904,0.0271555613726377,0.153385043144226,0.9525176286697388,0.6434401273727417,48.57670211791992,717.752832,6,0,0,0,1,6,0,0,0,1,1,0.0506,0.0896,0.0058,0.0227,0.1369,0.9755,0.9863
123,15,8838.21484375,0.0502081289887428,0.0656905546784401,1.097137212753296,0.0,2.8780581487808377e-05,0.1409000903367996,0.5676212310791016,0.0320406258106231,0.0060052368789911,0.0698662847280502,0.9981524348258972,0.7918007373809814,54.347774505615234,584.90624,4,0,0,0,1,4,0,0,0,1,1,0.046,0.0523,0.0313,0.0062,0.1631,0.9989,0.9883
124,18,11945.150390625,0.0255655944347381,0.0364675261080265,1.0760478973388672,0.0,5.868679363629781e-05,0.0803891122341156,0.0630038976669311,0.0854208767414093,0.049854353070259,0.0560419298708438,0.8898400068283081,0.8706691265106201,49.77180862426758,634.964992,1,0,1,0,0,1,1,0,0,0,1,0.0182,0.0131,0.006,0.2123,0.214,0.9633,0.9826
125,11,7196.45556640625,0.0425554700195789,0.0757773891091346,0.6891881227493286,0.0,8.526135206921026e-05,0.1543602496385574,0.0831243693828582,0.0320240408182144,0.160166397690773,0.1810317933559417,0.2918785214424133,0.1428447365760803,38.08665466308594,514.68544,1,0,1,0,0,1,1,0,0,0,1,0.0617,0.0325,0.0272,0.0184,0.0111,0.9921,0.9962
126,18,8896.1279296875,0.066673070192337,0.0509836636483669,3.891077041625977,0.0,2.4544455300201665e-05,0.1309904903173446,0.54537034034729,0.0269508361816406,0.1633527874946594,0.0330137014389038,0.9543057680130004,0.9479894042015076,43.56512069702149,633.99168,3,0,0,0,1,3,0,0,0,1,1,0.0386,0.0137,0.0572,0.0095,0.1887,0.9956,0.9751
127,17,9332.7509765625,0.0960042178630828,0.1249622851610183,1.6186902523040771,0.0,3.3320404327241704e-05,0.278818279504776,2.136296272277832,0.113047644495964,0.013036516495049,0.1919143348932266,0.993102490901947,0.516237199306488,40.88832092285156,617.284608,3,0,0,0,1,3,0,0,0,1,1,0.0827,0.741,0.0197,0.0117,0.0398,0.9945,0.9357
128,17,8322.7978515625,0.0215563587844371,0.034795805811882,1.867211103439331,0.0,1.4305206605058627e-05,0.0985582992434501,0.0882920622825622,0.0433699190616607,0.0224075932055711,0.1373315900564193,0.9815673232078552,0.1169693917036056,39.89094543457031,616.929792,2,0,0,1,0,2,0,0,1,0,1,0.0363,0.0731,0.0127,0.0191,0.2243,0.986,0.989
129,17,8322.7607421875,0.0201196651905775,0.0313784517347812,6.282286167144775,0.0,1.9429349777055904e-05,0.0882360637187957,0.0980540513992309,0.0054083466529846,0.187663048505783,0.023938026279211,0.9857340455055236,0.9809454679489136,40.57209777832031,616.860672,4,0,0,0,1,5,0,0,0,1,0,0.0251,0.0068,0.0298,0.0151,0.2204,0.9903,0.8778
130,23,11471.0458984375,0.0179850459098815,0.1483447849750518,152.87808227539062,0.0,7.133002327464055e-06,0.9896355271339417,17.3075008392334,1.8681089878082275,0.1269022971391677,0.1329773068428039,0.1458783447742462,0.194361075758934,44.380001068115234,719.547392,8,0,0,0,1,5,0,0,0,1,0,0.1451,0.1593,0.1508,0.1423,0.1297,0.3035,0.2406
131,19,9931.98828125,0.0540212765336036,0.0603756606578826,1.9837685823440552,0.0,1.6289404811686836e-05,0.143167182803154,0.1365711539983749,0.0830736756324768,0.1730876564979553,0.091758593916893,0.3557566404342651,0.557945728302002,56.67110443115234,652.316672,2,0,0,1,0,2,0,0,1,0,1,0.0291,0.0009,0.0093,0.0071,0.194,0.9978,0.8986
132,22,11905.62109375,0.1692093610763549,0.1076319962739944,3.289690494537353,0.0,1.7104952348745428e-05,0.3223464787006378,1.237924098968506,0.0503740608692169,0.0219473596662282,0.0093323849141597,0.9614297151565552,0.9947629570961,52.36412811279297,702.24896,5,0,0,0,1,4,0,0,0,1,0,0.0909,0.0207,0.0479,0.0258,0.0065,0.9423,0.9968
